,Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas
233,ANTIOQUIA,5,Macroproyecto,Apto con subsidio vencido,2010,2,22660000.0,1604416,1550230
234,ANTIOQUIA,5,Macroproyecto,Asignados,2010,331,3748942500.0,1604416,1550230
235,ANTIOQUIA,5,Macroproyecto,Renuncias al subsidio,2010,8,90640000.0,1604416,1550230
236,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Asignados,2010,8,123600000.0,1604416,1550230
237,ANTIOQUIA,5,Ahorro Programado Contractual,Apto con subsidio vencido,2011,12,119661879.0,1649156,1595235
238,ANTIOQUIA,5,Ahorro Programado Contractual,Asignados,2011,17,169208713.0,1649156,1595235
239,ANTIOQUIA,5,Bolsa Concejales,Apto con subsidio vencido,2011,2,18210400.0,1649156,1595235
240,ANTIOQUIA,5,Bolsa Concejales,Asignados,2011,17,183710800.0,1649156,1595235
241,ANTIOQUIA,5,Bolsa Concejales,Renuncia al Subsidio - Pendiente de Restitución,2011,1,11783200.0,1649156,1595235
242,ANTIOQUIA,5,Bolsa Desastres Naturales,Asignados,2011,176,2064608204.0,1649156,1595235
243,ANTIOQUIA,5,Bolsa Desastres Naturales,Perdida de ejecutoriedad de asignación de SFV,2011,1,11730500.0,1649156,1595235
244,ANTIOQUIA,5,Bolsa Desplazados,Apto con subsidio vencido,2011,1,16068000.0,1649156,1595235
245,ANTIOQUIA,5,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2011,136,2118740000.0,1649156,1595235
246,ANTIOQUIA,5,Bolsa Desplazados,Asignados,2011,2094,33422321000.0,1649156,1595235
247,ANTIOQUIA,5,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2011,13,208884000.0,1649156,1595235
248,ANTIOQUIA,5,Bolsa Desplazados,Renuncia con restitucion de subsidio,2011,22,346801000.0,1649156,1595235
249,ANTIOQUIA,5,Bolsa Desplazados,Renuncias al subsidio,2011,79,1269372000.0,1649156,1595235
250,ANTIOQUIA,5,Bolsa Desplazados,Restitucion de subsidios no aplicados,2011,235,3775980000.0,1649156,1595235
251,ANTIOQUIA,5,Bolsa Desplazados,Subsidio Revocado,2011,1,9373000.0,1649156,1595235
252,ANTIOQUIA,5,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2011,37,407535100.0,1649156,1595235
253,ANTIOQUIA,5,Bolsa Esfuerzo Territorial,Asignados,2011,116,1260814300.0,1649156,1595235
254,ANTIOQUIA,5,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2011,51,550020000.0,1649156,1595235
255,ANTIOQUIA,5,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2011,15,146919200.0,1649156,1595235
256,ANTIOQUIA,5,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2011,17,157077250.0,1649156,1595235
257,ANTIOQUIA,5,Bolsa unica Nacional,Asignados,2011,2,19844500.0,1649156,1595235
258,ANTIOQUIA,5,Concurso de Esfuerzo Territorial Nacional,Asignados,2011,95,585143000.0,1649156,1595235
259,ANTIOQUIA,5,Concurso de Esfuerzo Territorial Nacional,Renuncia con restitucion de subsidio,2011,2,12318800.0,1649156,1595235
260,ANTIOQUIA,5,Macroproyecto,Apto con subsidio vencido,2011,19,223471600.0,1649156,1595235
261,ANTIOQUIA,5,Macroproyecto,Asignados,2011,984,11571971800.0,1649156,1595235
262,ANTIOQUIA,5,Macroproyecto,Renuncias al subsidio,2011,42,494280600.0,1649156,1595235
263,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Asignados,2011,57,915876000.0,1649156,1595235
264,ANTIOQUIA,5,Ahorro Programado Contractual,Apto con subsidio vencido,2012,19,204480090.0,1696091,1642484
265,ANTIOQUIA,5,Ahorro Programado Contractual,Asignados,2012,21,233086485.0,1696091,1642484
266,ANTIOQUIA,5,Bolsa Desastres Naturales,Asignados,2012,62,727294516.0,1696091,1642484
267,ANTIOQUIA,5,Bolsa Desastres Naturales,Renuncia con restitucion de subsidio,2012,1,11330000.0,1696091,1642484
268,ANTIOQUIA,5,Bolsa Desastres Naturales,Renuncias al subsidio,2012,1,11730500.0,1696091,1642484
269,ANTIOQUIA,5,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2012,3,51003000.0,1696091,1642484
270,ANTIOQUIA,5,Bolsa Desplazados,Asignados,2012,10,166908000.0,1696091,1642484
271,ANTIOQUIA,5,Bolsa Desplazados,Subsidio Revocado,2012,1,9917250.0,1696091,1642484
272,ANTIOQUIA,5,Bolsa Esfuerzo Territorial,Asignados,2012,2,22402500.0,1696091,1642484
273,ANTIOQUIA,5,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2012,3,33732500.0,1696091,1642484
274,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Asignados,2012,12,476028000.0,1696091,1642484
275,ANTIOQUIA,5,Bolsa Desplazados,Apto con subsidio vencido,2013,1,17685000.0,1745364,1692116
276,ANTIOQUIA,5,Bolsa Desplazados,Asignados,2013,5,78821250.0,1745364,1692116
277,ANTIOQUIA,5,Bolsa Esfuerzo Territorial,Asignados,2013,1,7518000.0,1745364,1692116
278,ANTIOQUIA,5,Fenómeno de la Niña,Renuncias al subsidio,2013,50,886607553.0,1745364,1692116
279,ANTIOQUIA,5,Fenómeno de la Niña,Subsidio Revocado,2013,75,1205100000.0,1745364,1692116
280,ANTIOQUIA,5,Macroproyecto,Apto con subsidio vencido,2013,1,11783200.0,1745364,1692116
281,ANTIOQUIA,5,Macroproyecto,Asignados,2013,14,209468400.0,1745364,1692116
282,ANTIOQUIA,5,Macroproyecto,Renuncias al subsidio,2013,13,436223200.0,1745364,1692116
283,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2013,10,259915914.0,1745364,1692116
284,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Asignados,2013,1805,45644694031.0,1745364,1692116
285,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2013,14,320159750.0,1745364,1692116
286,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Restitucion de subsidios no aplicados,2013,1,19739319.0,1745364,1692116
287,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2013,154,3320934000.0,1745364,1692116
288,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2013,1,20463000.0,1745364,1692116
289,ANTIOQUIA,5,Bolsa Desplazados,Apto con subsidio vencido,2014,1,18480000.0,1797817,1744946
290,ANTIOQUIA,5,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2014,2,36960000.0,1797817,1744946
291,ANTIOQUIA,5,Bolsa Desplazados,Asignados,2014,25,462000000.0,1797817,1744946
292,ANTIOQUIA,5,Bolsa Desplazados,Renuncias al subsidio,2014,1,18480000.0,1797817,1744946
293,ANTIOQUIA,5,Fenómeno de la Niña,Apto con subsidio vencido,2014,1,33577780.0,1797817,1744946
294,ANTIOQUIA,5,Fenómeno de la Niña,Asignados,2014,329,8364205238.0,1797817,1744946
295,ANTIOQUIA,5,Fenómeno de la Niña,Renuncias al subsidio,2014,9,203191290.0,1797817,1744946
296,ANTIOQUIA,5,Macroproyecto,Renuncias al subsidio,2014,8,282960000.0,1797817,1744946
297,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2014,5,159412150.07,1797817,1744946
298,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Asignados,2014,5990,209078898153.0,1797817,1744946
299,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Perdida de ejecutoriedad de asignación de SFV,2014,2,61350716.69,1797817,1744946
300,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2014,66,2147777146.8,1797817,1744946
301,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2014,338,12418057116.76,1797817,1744946
302,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2014,12,453364000.0,1797817,1744946
303,ANTIOQUIA,5,Bolsa Desastres Naturales,Asignados,2015,12,280872888.0,1854422,1801920
304,ANTIOQUIA,5,Bolsa Desplazados,Apto con subsidio vencido,2015,1,19330500.0,1854422,1801920
305,ANTIOQUIA,5,Bolsa Desplazados,Asignados,2015,4,71253500.0,1854422,1801920
306,ANTIOQUIA,5,Fenómeno de la Niña,Apto con subsidio vencido,2015,1,33577780.0,1854422,1801920
307,ANTIOQUIA,5,Fenómeno de la Niña,Asignados,2015,77,2037408276.0,1854422,1801920
308,ANTIOQUIA,5,Fenómeno de la Niña,Renuncias al subsidio,2015,5,108783408.0,1854422,1801920
309,ANTIOQUIA,5,MI CASA YA,Apto con subsidio vencido,2015,20,206192000.0,1854422,1801920
310,ANTIOQUIA,5,MI CASA YA,Asignados,2015,166,1721703200.0,1854422,1801920
311,ANTIOQUIA,5,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2015,7,69589800.0,1854422,1801920
312,ANTIOQUIA,5,MI CASA YA,Renuncia con restitucion de subsidio,2015,2,20619200.0,1854422,1801920
313,ANTIOQUIA,5,MI CASA YA,Renuncias al subsidio,2015,7,64435000.0,1854422,1801920
314,ANTIOQUIA,5,MI CASA YA,Subsidio Revocado,2015,1,12887000.0,1854422,1801920
315,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2015,4,130619319.0,1854422,1801920
316,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Asignados,2015,4775,170743905502.6,1854422,1801920
317,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Perdida de ejecutoriedad de asignación de SFV,2015,1,41272000.0,1854422,1801920
318,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2015,70,2437833500.0,1854422,1801920
319,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2015,385,12531359750.0,1854422,1801920
320,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2015,5,176742000.0,1854422,1801920
321,ANTIOQUIA,5,VIPA,Perdida de ejecutoriedad de asignación de SFV,2015,34,634684750.0,1854422,1801920
322,ANTIOQUIA,5,Bolsa Desastres Naturales,Asignados,2016,199,9604108150.0,1917129,1864937
323,ANTIOQUIA,5,Bolsa Desastres Naturales,Renuncias al subsidio,2016,21,1013498850.0,1917129,1864937
324,ANTIOQUIA,5,Bolsa Desplazados,Asignados,2016,3,56817300.0,1917129,1864937
325,ANTIOQUIA,5,Fenómeno de la Niña,Asignados,2016,22,472332017.0,1917129,1864937
326,ANTIOQUIA,5,Fenómeno de la Niña,Renuncias al subsidio,2016,1,19739319.0,1917129,1864937
327,ANTIOQUIA,5,MI CASA YA,Apto con subsidio vencido,2016,53,587415660.0,1917129,1864937
328,ANTIOQUIA,5,MI CASA YA,Asignados,2016,620,6900065640.0,1917129,1864937
329,ANTIOQUIA,5,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2016,28,292328920.0,1917129,1864937
330,ANTIOQUIA,5,MI CASA YA,Renuncia con restitucion de subsidio,2016,6,66187680.0,1917129,1864937
331,ANTIOQUIA,5,MI CASA YA,Renuncias al subsidio,2016,26,270266360.0,1917129,1864937
332,ANTIOQUIA,5,Macroproyecto,Renuncias al subsidio,2016,1,41367300.0,1917129,1864937
333,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2016,1,38661000.0,1917129,1864937
334,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Asignados,2016,832,29622474349.0,1917129,1864937
335,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2016,3,110880000.0,1917129,1864937
336,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2016,1,30388016.69,1917129,1864937
337,ANTIOQUIA,5,VIPA,Apto con subsidio vencido,2016,443,8804340350.0,1917129,1864937
338,ANTIOQUIA,5,VIPA,Perdida de ejecutoriedad de asignación de SFV,2016,794,16102221525.0,1917129,1864937
339,ANTIOQUIA,5,VIPA,Renuncias al subsidio,2016,17,324043850.0,1917129,1864937
340,ANTIOQUIA,5,Bolsa Desastres Naturales,Asignados,2017,26,1342644940.0,1986929,1934968
341,ANTIOQUIA,5,Bolsa Desastres Naturales,Renuncias al subsidio,2017,3,154920570.0,1986929,1934968
342,ANTIOQUIA,5,Bolsa Desplazados,Asignados,2017,1,20683650.0,1986929,1934968
343,ANTIOQUIA,5,Fenómeno de la Niña,Asignados,2017,10,231814603.0,1986929,1934968
344,ANTIOQUIA,5,MI CASA YA,Apto con subsidio vencido,2017,30,461810842.0,1986929,1934968
345,ANTIOQUIA,5,MI CASA YA,Asignados,2017,978,14851718644.0,1986929,1934968
346,ANTIOQUIA,5,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2017,5,61968228.0,1986929,1934968
347,ANTIOQUIA,5,MI CASA YA,Renuncia con restitucion de subsidio,2017,3,44263020.0,1986929,1934968
348,ANTIOQUIA,5,MI CASA YA,Renuncias al subsidio,2017,33,460335408.0,1986929,1934968
349,ANTIOQUIA,5,MI CASA YA,Subsidio Revocado,2017,1,14754340.0,1986929,1934968
350,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Asignados,2017,19,877889470.0,1986929,1934968
351,ANTIOQUIA,5,Bolsa Desplazados,Asignados,2018,1,23437260.0,2068433,2016519
352,ANTIOQUIA,5,Fenómeno de la Niña,Asignados,2018,3,79346595.0,2068433,2016519
353,ANTIOQUIA,5,MI CASA YA,Apto con subsidio vencido,2018,34,640618440.0,2068433,2016519
354,ANTIOQUIA,5,MI CASA YA,Asignados,2018,1549,27952838760.0,2068433,2016519
355,ANTIOQUIA,5,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2018,5,78124200.0,2068433,2016519
356,ANTIOQUIA,5,MI CASA YA,Renuncia con restitucion de subsidio,2018,3,54686940.0,2068433,2016519
357,ANTIOQUIA,5,MI CASA YA,Renuncias al subsidio,2018,26,437495520.0,2068433,2016519
358,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Asignados,2018,4,218747760.0,2068433,2016519
359,ANTIOQUIA,5,Bolsa Desplazados,Asignados,2019,1,24843480.0,2148743,2096981
360,ANTIOQUIA,5,Fenómeno de la Niña,Asignados,2019,5,132613070.0,2148743,2096981
361,ANTIOQUIA,5,MI CASA YA,Apto con subsidio vencido,2019,128,2948092960.0,2148743,2096981
362,ANTIOQUIA,5,MI CASA YA,Asignados,2019,1774,35925859620.0,2148743,2096981
363,ANTIOQUIA,5,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2019,1,16562320.0,2148743,2096981
364,ANTIOQUIA,5,MI CASA YA,Renuncia con restitucion de subsidio,2019,1,16562320.0,2148743,2096981
365,ANTIOQUIA,5,MI CASA YA,Renuncias al subsidio,2019,29,604524680.0,2148743,2096981
366,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Asignados,2019,3,131888120.0,2148743,2096981
367,ANTIOQUIA,5,Programa Vivienda Gratuita Fase II,Asignados,2019,869,46070440635.5,2148743,2096981
368,ANTIOQUIA,5,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2019,1,55483772.0,2148743,2096981
369,ANTIOQUIA,5,Programa Vivienda Gratuita Fase II,Renuncias al subsidio,2019,3,166409910.2,2148743,2096981
370,ANTIOQUIA,5,Semillero de Propietarios Arriendo,Asignados,2019,2,25295865.0,2148743,2096981
371,ANTIOQUIA,5,Bolsa Desastres Naturales,Asignados,2020,3,154920570.0,2227513,2176067
372,ANTIOQUIA,5,Bolsa Desplazados,Asignados,2020,3,79002270.0,2227513,2176067
373,ANTIOQUIA,5,Casa Digna Vida Digna,Asignados,2020,50,495893874.0,2227513,2176067
374,ANTIOQUIA,5,Casa Digna Vida Digna,Renuncias al subsidio,2020,5,48433640.0,2227513,2176067
375,ANTIOQUIA,5,MI CASA YA,Apto con subsidio vencido,2020,60,1281592380.0,2227513,2176067
376,ANTIOQUIA,5,MI CASA YA,Asignados,2020,1538,31806777630.0,2227513,2176067
377,ANTIOQUIA,5,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2020,3,52668180.0,2227513,2176067
378,ANTIOQUIA,5,MI CASA YA,Renuncia con restitucion de subsidio,2020,3,61446210.0,2227513,2176067
379,ANTIOQUIA,5,MI CASA YA,Renuncias al subsidio,2020,49,1060154150.0,2227513,2176067
380,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Asignados,2020,3,110880000.0,2227513,2176067
381,ANTIOQUIA,5,Programa Vivienda Gratuita Fase II,Asignados,2020,161,8065361393.7,2227513,2176067
382,ANTIOQUIA,5,Programa Vivienda Gratuita Fase II,"Realizó cambio de proyecto, hogar asignado",2020,3,158998272.0,2227513,2176067
383,ANTIOQUIA,5,Programa Vivienda Gratuita Fase II,Renuncias al subsidio,2020,2,108483196.0,2227513,2176067
384,ANTIOQUIA,5,Semillero de Propietarios Ahorro,Apto con subsidio vencido,2020,8,42134544.0,2227513,2176067
385,ANTIOQUIA,5,Semillero de Propietarios Ahorro,Asignados,2020,137,721554066.0,2227513,2176067
386,ANTIOQUIA,5,Semillero de Propietarios Ahorro,Renuncias al subsidio,2020,6,31600908.0,2227513,2176067
387,ANTIOQUIA,5,Semillero de Propietarios Arriendo,Asignados,2020,267,3417690217.0,2227513,2176067
388,ANTIOQUIA,5,Semillero de Propietarios Arriendo,Perdida de ejecutoriedad de asignación de SFV,2020,1,13303885.0,2227513,2176067
389,ANTIOQUIA,5,Semillero de Propietarios Arriendo,Renuncias al subsidio,2020,5,64272253.0,2227513,2176067
390,ANTIOQUIA,5,Casa Digna Vida Digna,Asignados,2021,514,5298319654.0,2302956,2252010
391,ANTIOQUIA,5,Casa Digna Vida Digna,Renuncias al subsidio,2021,20,201400190.0,2302956,2252010
392,ANTIOQUIA,5,MI CASA YA,Apto con subsidio vencido,2021,205,4969198350.0,2302956,2252010
393,ANTIOQUIA,5,MI CASA YA,Asignados,2021,2924,59583725610.0,2302956,2252010
394,ANTIOQUIA,5,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2021,5,109023120.0,2302956,2252010
395,ANTIOQUIA,5,MI CASA YA,Renuncias al subsidio,2021,85,2121956850.0,2302956,2252010
396,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Asignados,2021,2,73920000.0,2302956,2252010
397,ANTIOQUIA,5,Programa Vivienda Gratuita Fase II,Asignados,2021,259,13766245899.1,2302956,2252010
398,ANTIOQUIA,5,Programa Vivienda Gratuita Fase II,"Realizó cambio de proyecto, hogar asignado",2021,7,370995968.0,2302956,2252010
399,ANTIOQUIA,5,Semillero de Propietarios Ahorro,Asignados,2021,367,2000574252.0,2302956,2252010
400,ANTIOQUIA,5,Semillero de Propietarios Ahorro,Perdida de ejecutoriedad de asignación de SFV,2021,1,5451156.0,2302956,2252010
401,ANTIOQUIA,5,Semillero de Propietarios Ahorro,Renuncias al subsidio,2021,4,21804624.0,2302956,2252010
402,ANTIOQUIA,5,Semillero de Propietarios Arriendo,Asignados,2021,843,11090530044.0,2302956,2252010
403,ANTIOQUIA,5,Semillero de Propietarios Arriendo,Perdida de ejecutoriedad de asignación de SFV,2021,1,13450380.0,2302956,2252010
404,ANTIOQUIA,5,Semillero de Propietarios Arriendo,Renuncias al subsidio,2021,15,201300852.0,2302956,2252010
405,ANTIOQUIA,5,Bolsa Desplazados,Asignados,2022,2,60000000.0,2380069,2329671
406,ANTIOQUIA,5,Casa Digna Vida Digna,Asignados,2022,1039,11325683687.0,2380069,2329671
407,ANTIOQUIA,5,Casa Digna Vida Digna,Renuncia con restitucion de subsidio,2022,1,10738777.0,2380069,2329671
408,ANTIOQUIA,5,Casa Digna Vida Digna,Renuncias al subsidio,2022,23,253760544.0,2380069,2329671
409,ANTIOQUIA,5,MI CASA YA,Apto con subsidio vencido,2022,108,2611456640.0,2380069,2329671
410,ANTIOQUIA,5,MI CASA YA,Asignados,2022,3208,71764034560.0,2380069,2329671
411,ANTIOQUIA,5,MI CASA YA,Renuncias al subsidio,2022,36,847984100.0,2380069,2329671
412,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Asignados,2022,14,533567000.0,2380069,2329671
413,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2022,1,36960000.0,2380069,2329671
414,ANTIOQUIA,5,Programa Vivienda Gratuita Fase II,Asignados,2022,103,5786885084.13,2380069,2329671
415,ANTIOQUIA,5,Semillero de Propietarios Ahorro,Asignados,2022,429,2574000000.0,2380069,2329671
416,ANTIOQUIA,5,Semillero de Propietarios Ahorro,Perdida de ejecutoriedad de asignación de SFV,2022,3,18000000.0,2380069,2329671
417,ANTIOQUIA,5,Semillero de Propietarios Arriendo,Asignados,2022,520,7699898700.0,2380069,2329671
418,ANTIOQUIA,5,Semillero de Propietarios Arriendo,Perdida de ejecutoriedad de asignación de SFV,2022,1,13554432.0,2380069,2329671
419,ANTIOQUIA,5,Semillero de Propietarios Arriendo,Renuncias al subsidio,2022,5,75955968.0,2380069,2329671
420,ANTIOQUIA,5,Bolsa Desplazados,Asignados,2023,1,34800000.0,2459427,2409594
421,ANTIOQUIA,5,MI CASA YA,Apto con subsidio vencido,2023,34,941600000.0,2459427,2409594
422,ANTIOQUIA,5,MI CASA YA,Asignados,2023,1934,50193200000.0,2459427,2409594
423,ANTIOQUIA,5,MI CASA YA,Renuncias al subsidio,2023,26,754000000.0,2459427,2409594
424,ANTIOQUIA,5,Macroproyecto,Asignados,2023,4,121542608.0,2459427,2409594
425,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Asignados,2023,3,110880000.0,2459427,2409594
426,ANTIOQUIA,5,Programa Vivienda Gratuita Fase II,Asignados,2023,41,3544436881.0,2459427,2409594
427,ANTIOQUIA,5,Semillero de Propietarios Ahorro,Asignados,2023,303,2108880000.0,2459427,2409594
428,ANTIOQUIA,5,Semillero de Propietarios Ahorro,Perdida de ejecutoriedad de asignación de SFV,2023,8,55680000.0,2459427,2409594
429,ANTIOQUIA,5,Semillero de Propietarios Ahorro,Renuncias al subsidio,2023,3,20880000.0,2459427,2409594
430,ANTIOQUIA,5,Casa Digna Vida Digna,Asignados,2024,255,3595212668.0,2536485,2487310
431,ANTIOQUIA,5,MI CASA YA,Asignados,2024,1776,51870000000.0,2536485,2487310
432,ANTIOQUIA,5,MI CASA YA,Renuncias al subsidio,2024,10,364000000.0,2536485,2487310
433,ANTIOQUIA,5,Macroproyecto,Asignados,2024,8,232833583.4,2536485,2487310
434,ANTIOQUIA,5,Programa Vivienda Gratuita Fase I,Asignados,2024,5,190690500.0,2536485,2487310
435,ANTIOQUIA,5,Programa Vivienda Gratuita Fase II,Asignados,2024,1,55483772.0,2536485,2487310
436,ANTIOQUIA,5,Semillero de Propietarios Ahorro,Asignados,2024,3,23400000.0,2536485,2487310
437,ANTIOQUIA,5,Semillero de Propietarios Arriendo,Asignados,2024,11,46356000.0,2536485,2487310
438,ATLÁNTICO,8,Bolsa Desplazados,Asignados,2003,1,7636000.0,456099,411047
439,ATLÁNTICO,8,Bolsa Esfuerzo Territorial,Asignados,2003,287,1948268890.0,456099,411047
440,ATLÁNTICO,8,Bolsa Ordinaria,Apto con subsidio vencido,2003,20,135106000.0,456099,411047
441,ATLÁNTICO,8,Bolsa Ordinaria,Asignados,2003,555,3934937349.0,456099,411047
442,ATLÁNTICO,8,Bolsa Ordinaria,Renuncia a la postulación,2003,1,7000020.0,456099,411047
443,ATLÁNTICO,8,Bolsa Ordinaria,Renuncias al subsidio,2003,5,35312000.0,456099,411047
444,ATLÁNTICO,8,Bolsa Atentados terroristas,Asignados,2004,1,5012000.0,465934,420960
445,ATLÁNTICO,8,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2004,2,23857000.0,465934,420960
446,ATLÁNTICO,8,Bolsa Desplazados,Asignados,2004,423,3816731000.0,465934,420960
447,ATLÁNTICO,8,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2004,1,14907000.0,465934,420960
448,ATLÁNTICO,8,Bolsa Desplazados,Renuncia con restitucion de subsidio,2004,2,13425000.0,465934,420960
449,ATLÁNTICO,8,Bolsa Desplazados,Restitucion de subsidios no aplicados,2004,1,8950000.0,465934,420960
450,ATLÁNTICO,8,Bolsa Desplazados,Restitución SFV por Indemnización,2004,1,8950000.0,465934,420960
